V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Class
426718,403077,424359,41241,433487,460718,407026,461282,418103,419385,417436,424974,456051,431949,0
426769,403077,424667,412359,433077,460205,406923,461231,418718,420051,417744,425487,45641,432103,0
426974,402308,424923,412308,432769,460205,406513,461641,419385,420564,418205,426256,457179,432103,0
427231,402359,425026,41241,433231,460564,407077,461949,419846,420718,418872,426564,457744,432769,0
427179,403026,424872,412615,433538,460923,407436,461641,419487,420769,419128,426462,457744,432923,0
426513,40241,424205,412205,432872,460872,406769,461026,4180,419949,418103,425692,456769,431538,0
425795,401333,423282,411538,43241,460564,406462,460974,417385,418923,416718,424872,455692,430564,0
425795,401487,423487,41159,432923,460513,406872,460974,417846,418667,416154,424718,455333,430923,0
426308,4020,424256,412103,433026,460667,406667,460718,418154,418615,416462,424923,455436,431231,0
426974,402205,424564,412205,432564,46041,406359,461179,418769,418974,417231,425231,456103,431795,0
427641,402308,424769,412308,432718,4600,406872,461846,419026,419744,417744,426154,456872,432872,0
428154,402769,425128,413026,433282,460154,407538,461795,418564,42041,4180,426718,457333,433333,0
428154,403744,424974,413795,433487,460974,407846,461487,418923,420564,418256,426359,457897,433385,0
428103,403949,424718,413949,433641,461333,407641,461436,41959,420462,41841,426154,458462,433436,0
428256,403231,424923,413436,43359,460872,407128,461385,419333,42041,418513,425795,45841,433077,0
427487,402564,424667,412564,432872,46041,406872,461282,418615,420205,418154,425026,457897,432103,0
426359,402205,423744,412051,432769,460513,406923,461231,418103,419641,417641,424821,457282,431385,0
426103,402462,423179,412769,433436,460667,406821,461077,4180,419282,417487,424872,457077,431385,0
426513,403128,423436,413282,433487,460769,406564,461077,418256,419692,417179,424154,457077,431231,0
426462,402718,423436,412513,432615,460667,406462,460872,417641,419179,416256,423795,456308,430564,0
426154,401795,423026,412564,432256,460154,406462,460205,416205,417897,415897,424308,455641,430513,0
426564,402256,423641,413846,432872,4600,406564,460154,416872,418205,416872,424974,456615,431897,0
427436,402974,424923,414154,433231,460256,406718,460667,418205,419026,417436,42559,45759,432615,0
427385,40241,424923,413692,432667,460256,406821,46041,417179,418359,416769,425692,456564,432051,0
427179,40241,424667,413897,432821,4600,406564,4600,416769,418103,416615,425538,455949,432205,0
427949,402923,425641,414154,433231,460462,406359,460564,418154,418974,417538,426051,456872,432769,0
428308,402769,425897,413897,433077,460923,406923,461282,418462,418974,417949,426615,457231,432718,0
428051,402872,425077,413846,433436,460872,40759,461487,41841,418974,417897,426513,457385,432872,0
428103,403436,425333,413949,4340,460872,407692,461744,419641,420256,418564,426308,458205,433179,0
427744,403231,425436,414051,433487,460872,407231,46159,419231,420308,418359,425795,457897,432256,0
426974,402564,423846,413692,432872,460769,406718,460974,417641,419077,417128,424564,456154,430821,0
426872,401949,422821,412769,433026,460821,406667,460615,417487,418974,417333,424205,456205,431333,0
427487,40159,423436,412308,433077,460923,407231,460872,418462,419897,419026,425026,458359,432718,0
427538,401487,423641,412103,432564,461026,407795,461128,418718,419846,419436,425282,458923,43241,0
426974,401077,423128,411385,432564,461487,407795,461026,418308,419179,41841,424667,457487,431641,0
427077,400974,423128,410923,432974,461333,407692,461179,418462,419436,418564,425026,457436,432359,0
427692,401436,423487,411026,432769,460308,407487,460974,418103,420051,418974,425538,458308,432872,0
427487,401282,423128,410821,432154,459744,407179,460205,417026,419641,41841,425128,458103,432513,0
427231,400564,423128,410462,432154,459692,407026,460154,416974,419333,418256,425333,457692,432564,0
427744,400513,424359,410462,43241,459949,407231,460923,418103,419795,418718,426205,457795,432667,0
427897,400923,425128,410564,432513,46041,408103,461436,419026,42041,419128,426615,457744,432923,0
427949,401436,424872,410872,432718,460872,408513,461692,419179,420718,419436,426923,458359,433795,0
428256,401436,424872,410872,432872,461026,407692,461744,418974,420769,419641,426872,459026,433795,0
428051,400821,425026,410564,432872,461179,407077,461385,418872,420513,419282,426051,458667,433179,0
427949,401128,424974,410769,433179,461231,407385,461077,418821,420769,419128,426205,458667,433846,0
428564,401846,424821,410923,433385,461333,407436,461231,418923,421333,419436,426923,459487,43441,0
428769,4020,424615,410923,433333,461436,407179,461795,419385,421077,41959,426103,459385,434051,0
428462,402103,424308,411231,433026,460923,406923,461949,419538,421077,419333,424974,459026,433949,0
428821,402308,424256,411333,432974,460359,406462,461179,418923,421538,419385,425282,459385,434051,0
428769,401846,423846,410923,433026,460564,406718,461179,418615,421282,419641,425641,459282,433692,0
427744,401026,423385,41041,432718,461077,407282,462205,419231,420923,419282,425179,458872,433179,0
427744,401128,423846,41041,432667,460769,406821,462667,420359,421744,419179,424974,459333,433436,0
428564,40159,424051,410769,432974,46041,406513,462513,42041,422513,419487,425231,459538,433846,0
428103,401128,423846,410667,432564,460667,406974,4620,418769,421692,419333,425282,459179,433487,0
427692,400718,424308,41041,432103,460718,406974,461333,418359,420718,419231,425282,459282,433385,0
42841,401641,425077,410667,432513,460513,406462,461128,419538,421128,419692,42559,459641,434205,0
428769,401949,425077,410718,432821,46041,406462,461436,419179,421744,4200,426154,460154,434769,0
428308,400974,424718,410462,432564,460564,407077,461641,418103,421231,419692,426513,460154,434256,0
4280,401128,424564,410513,432513,460718,407231,461897,418615,420718,419538,426308,459487,433897,0
428359,401949,424718,410974,432821,460769,406667,462154,41959,421436,41959,425744,459333,434256,0
428615,401897,424821,411128,432821,460513,406359,462103,419333,422205,419795,425949,45959,434051,0
427949,401179,423692,410718,432205,4600,406308,461436,418103,421436,419641,425949,459128,433077,0
427538,401077,422872,410359,432154,459949,406103,460872,418103,420615,419231,425385,458872,433128,0
428256,401795,423897,410718,433179,460821,406769,461641,419282,421128,419487,42559,459641,434308,0
428513,401846,424615,410872,433385,461487,407795,462718,419897,42159,419897,426051,459897,434051,0
427846,400974,423538,41041,432513,461128,407692,462821,419795,421282,419282,425128,459231,432718,0
427744,401026,422872,410513,432564,460872,407077,462205,419538,421179,418718,424205,458872,432872,0
428359,402205,42359,411077,433231,461026,407026,461744,419077,421282,419282,424923,459231,433692,0
428256,402513,423692,411026,433077,461231,407282,461846,418769,420872,419436,425179,459487,433385,0
427641,401795,422923,410667,433026,461385,407333,461846,418821,420769,419128,424513,459282,432821,0
42759,401538,423538,410821,433179,460872,406769,461436,418821,421487,419641,424923,459744,433385,0
428308,401846,424923,411231,432872,460205,406205,461282,418821,421846,420308,426256,460564,43441,0
428256,401436,424462,410923,432462,460308,406462,46159,418974,421333,4200,426051,460154,4340,0
427744,400821,423436,410308,432769,460615,406821,462154,419231,420872,419179,425179,459282,432974,0
428256,401538,424205,411128,433333,460564,406462,462513,419385,421436,419282,425487,459436,433179,0
428974,402564,425077,412256,433385,461077,406615,462513,419538,422205,420308,426051,459795,434256,0
428821,402051,424769,411538,433179,461333,407231,462564,41959,421949,42041,426154,45959,434462,0
428256,401077,424359,410513,432564,460821,407077,462359,418872,421385,419795,425897,459282,43359,0
428205,400974,424154,410769,4320,460205,406667,461026,417385,420667,419026,425795,458923,432923,0
427641,400923,423487,410872,431897,459949,406667,460205,417179,419692,418154,425641,458154,432564,0
426769,400564,423179,41041,431897,460154,406667,461026,418564,419692,418205,425333,457846,432308,0
426769,400615,423128,410564,431846,460154,406359,461641,418872,420615,418564,424923,457949,432154,0
426872,400923,422872,410615,432051,459846,405949,461128,417846,420462,418359,424923,458103,432308,0
426718,401026,422974,410205,432205,459897,405744,460462,417385,419949,418615,425179,458513,432564,0
426564,400667,423179,410103,432205,460205,40641,460615,4180,420359,419179,424923,458769,432051,0
426564,400718,423077,41041,432667,460359,406769,461179,418615,420872,419128,425026,458769,432154,0
427128,401333,423231,411179,433026,46041,40641,461282,419282,420923,419436,425744,459231,433436,0
428205,401795,424256,411897,433077,460615,40641,461282,419333,421231,420154,426462,460308,434359,0
428615,401949,425179,411949,433128,460615,406821,460974,418103,421846,420462,426564,460769,434205,0
428256,402051,424974,411641,432872,460256,406923,460513,417744,421795,420103,426462,460462,433897,0
428308,401949,424718,411641,432718,460154,406718,460615,418308,420923,419385,426615,4600,433744,0
428256,401436,424564,411385,432667,460256,406564,460513,417846,420205,418872,42641,459385,433282,0
427641,401385,424462,410974,432564,4600,40641,460308,417538,420513,418615,426256,459077,433333,0
427846,401897,424769,41159,432872,4600,406359,460769,418667,420821,418667,426462,459487,434154,0
428769,402154,425231,412256,433128,460564,406718,461231,419077,420821,419231,426615,4600,434205,0
428923,401795,425026,4120,432564,460718,407026,461231,418974,421128,419487,426615,460256,433795,0
427949,401333,424564,411641,432256,460103,407026,461385,418923,421538,419231,42641,460154,433846,0
42759,40159,424564,411795,432359,459795,406718,461128,418256,421385,419179,426256,4600,4340,0
428154,401897,424718,412308,432103,460154,406256,460513,418308,420821,419231,42641,459795,433641,0
427949,401231,424564,411897,432103,460154,406103,460564,418923,420821,418718,42641,459487,432974,0
427385,400462,424308,411385,432667,459795,406615,460923,418718,421026,4180,425795,458769,432513,0
427692,400872,424462,411795,432923,460103,406974,461077,418974,420974,4180,425692,458718,432667,0
428051,401744,424718,412256,432718,460513,406769,461333,419744,420974,418462,426359,459179,433487,0
427897,401897,424667,4120,432667,460256,406564,461744,41959,421538,418821,426667,459538,434051,0
427949,401641,424718,4120,432821,460256,406821,461744,419282,422308,419179,427077,460103,433897,0
428256,401846,424769,412308,432872,460718,407231,461641,419795,422256,41959,427538,460615,434154,0
42841,402154,424923,412256,433128,460615,407128,461795,420256,422154,4200,427641,460769,434974,0
428821,402359,425692,412769,43359,460051,406564,461436,419692,422462,4200,427692,461026,435231,0
428974,402615,425846,413231,433538,460103,406308,461026,419026,422205,41959,427436,461077,43441,0
428359,402615,424821,412872,432821,460308,40641,460974,418615,421231,418923,426615,460205,433487,0
427538,401744,424359,412359,432513,460154,406462,460462,417897,420513,418256,4260,459231,432718,0
427282,400974,424513,4120,432667,460103,406205,459692,417487,420205,4180,425949,458923,432513,0
428103,401795,425026,412769,433026,460462,406205,460308,418205,42041,418513,426615,459333,433846,0
429179,402718,425949,413846,433385,460513,406718,461179,418974,421333,419026,427436,4600,434769,0
429487,402462,426308,413333,433333,460359,407179,461026,419436,421897,419231,42759,460205,434103,0
429231,402154,4260,412769,433333,460615,407231,461231,4200,4220,41959,42759,460256,434051,0
428974,402308,426103,41359,433385,460923,407128,461436,419282,422103,419231,4280,460513,434923,0
429077,402359,42641,413897,43359,461077,407282,461077,418923,421744,418974,428051,460359,434718,0
429436,402564,426154,413436,433897,461641,407538,460974,419436,421385,419641,427795,46041,434154,0
429231,402615,425436,413487,433692,461795,407282,461179,419128,421385,419949,427231,460513,434205,0
428308,402205,424769,413077,433179,460923,406615,461026,418667,421436,419333,426205,459949,433641,0
4280,402205,424513,41241,433077,460308,406154,460615,419077,421795,419026,426051,459795,433231,0
428718,402462,425026,413077,433436,460564,405846,46041,419487,421897,419436,426974,460718,434103,0
429179,402256,425795,413692,433641,460923,40559,460615,419385,421641,419795,427026,460923,434667,0
429231,402205,425846,413026,43359,461282,405949,460821,418974,421692,419846,426718,460359,43441,0
429333,402615,425436,412513,433487,461487,406769,460667,419179,4220,419641,427128,460615,434154,0
429026,402513,424872,412462,43359,461436,407282,461487,420308,422103,419538,427231,460718,433949,0
427846,401538,424308,411846,433641,461333,407231,462564,420615,421846,419538,426718,459846,43359,0
427385,401231,424308,411128,433231,460821,406769,461795,419333,421282,419231,426718,459282,433179,0
428103,401795,424667,410974,433179,460359,406718,460308,418256,420667,418974,426718,459282,433179,0
428154,401641,423949,410718,433333,460872,407026,460359,417949,420821,419385,426256,45959,433385,0
427231,401026,423026,410564,433179,461385,406821,461077,41841,42159,41959,426154,459744,433179,0
426974,401282,423128,410564,433231,460923,406462,461179,419128,421795,419128,426205,459538,432923,0
427538,401641,423385,41041,43359,46041,406615,461077,419231,421333,419128,426205,459179,432974,0
428103,401795,42359,410769,433692,460359,406564,461282,419692,421487,420205,426615,459436,433436,0
428359,401692,423641,411179,433026,460615,40641,461487,420256,422462,420462,426821,460103,433692,0
427846,401026,423385,410513,432564,460615,406872,461333,41959,422154,419179,426667,459846,433282,0
427333,400769,423128,409744,432769,460769,406872,460974,418615,420974,418718,426256,459179,432564,0
427282,400974,423026,409949,432974,461128,406513,460667,418513,420872,419128,425846,459077,432513,0
427282,401077,423026,410308,432872,460718,406615,460872,419077,421692,419026,4260,459538,433333,0
